Optimizer,Instance,BKS,BS,Gap,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HHOCVRP,A-n32-k5,784,805.8,2.7806,0.57,1505.7,1226.4,1011.85,917.8,897.05,891.7,867.95,861.35,859.6,856.55,852.95,852.95,848.6,845.15,844.05,842.55,841.1,840.85,840.75,835.4,835.0,831.85,831.55,831.45,831.05,830.85,830.65,829.7,828.9,828.9,828.65,828.65,828.3,827.65,827.65,827.65,827.65,827.65,827.65,827.65,827.45,827.25,827.05,827.05,827.05,827.05,826.8,826.55,826.3,826.1,825.9,825.9,825.9,825.65,825.25,825.25,825.25,824.55,824.55,824.55,824.45,823.95,823.95,823.9,823.45,823.45,823.3,823.1,823.1,823.1,823.1,823.1,823.1,822.9,822.65,822.65,822.65,822.65,822.6,822.6,822.4,822.1,822.1,822.0,822.0,822.0,821.85,821.85,821.6,821.6,821.55,821.55,821.55,821.55,821.4,821.25,821.0,821.0,821.0,805.8
HHOCVRP,A-n33-k5,661,678.4,2.6324,0.6,1233.05,856.2,823.55,817.05,779.55,750.4,747.05,740.35,734.1,731.15,729.7,728.95,727.1,726.35,726.35,724.3,723.9,722.45,722.45,720.2,719.65,716.95,716.15,715.15,714.25,713.1,712.95,711.15,711.15,711.15,710.5,710.5,709.85,707.85,707.6,703.3,702.9,702.9,702.5,702.5,702.5,702.5,702.45,701.2,700.9,700.2,699.25,698.35,698.1,697.35,696.0,695.85,695.5,694.25,693.75,693.2,691.7,690.45,690.45,690.1,689.7,689.6,689.6,689.3,687.85,687.85,687.85,687.65,687.1,687.1,684.95,684.95,684.95,684.6,684.5,684.5,684.25,684.1,684.1,684.1,684.1,684.1,684.1,684.1,684.1,683.6,683.55,683.3,683.3,683.3,683.3,683.25,683.25,683.25,683.05,683.05,682.95,682.95,682.95,678.4
HHOCVRP,A-n33-k6,742,750.45,1.1388,0.63,1280.65,1164.3,973.35,889.55,834.25,826.25,824.2,821.6,807.5,801.8,801.2,797.45,795.2,791.25,790.8,790.8,790.3,788.9,786.1,785.15,785.05,784.75,783.85,783.75,782.15,780.35,777.8,777.65,775.2,773.85,773.5,772.25,771.7,771.0,770.1,770.1,768.65,767.45,767.3,767.25,766.5,766.5,766.15,765.15,764.8,764.4,764.2,763.9,763.05,762.15,762.15,761.6,761.45,761.4,761.4,761.35,761.3,760.9,760.85,760.8,760.35,758.85,758.3,758.3,758.15,758.1,757.7,757.65,757.65,757.65,757.55,757.2,757.2,756.7,756.7,756.6,756.6,756.45,756.45,756.4,756.35,756.3,756.3,756.3,756.25,755.8,755.8,755.8,755.8,755.75,755.75,755.65,755.65,755.65,755.6,755.55,755.45,755.45,755.45,750.45
HHOCVRP,A-n34-k5,778,795.9,2.3008,0.64,1361.75,1165.55,1057.45,987.0,984.85,899.35,893.55,884.3,877.0,872.65,863.4,859.85,858.45,856.95,856.95,856.4,849.1,848.65,846.25,845.3,844.05,839.9,839.15,838.6,836.55,834.15,833.7,831.05,830.6,830.25,827.5,824.6,824.6,824.5,823.85,823.85,821.65,821.4,821.4,821.35,821.3,821.25,819.8,817.7,817.7,817.65,817.65,815.05,814.25,814.25,814.05,813.95,812.0,811.6,811.15,810.9,810.85,809.8,809.8,809.8,809.8,809.8,808.9,808.9,808.4,807.75,807.75,807.65,807.5,807.35,806.95,806.95,806.95,805.3,805.3,805.1,804.6,804.6,804.2,804.2,804.1,804.1,804.1,804.1,804.1,804.1,804.1,804.1,803.45,802.45,802.1,801.9,801.2,801.2,800.55,800.55,800.55,800.55,800.55,795.9
HHOCVRP,A-n36-k5,799,821.45,2.8098,0.71,1546.0,1367.8,1096.3,1012.95,965.45,894.25,890.2,886.55,883.1,882.55,879.9,873.95,871.7,870.7,868.4,866.9,866.55,866.5,865.15,864.35,864.35,863.75,862.1,861.4,860.7,859.3,857.6,857.5,857.45,857.25,856.25,853.95,851.6,851.6,851.6,851.6,851.6,849.95,849.8,849.75,849.55,848.05,847.95,847.95,847.95,846.6,846.6,845.65,844.6,843.65,842.9,842.8,842.3,842.2,842.0,842.0,842.0,842.0,842.0,841.7,840.95,840.75,840.5,840.25,839.8,838.6,838.6,838.45,838.45,838.2,838.0,838.0,837.8,837.8,837.8,836.9,836.9,836.65,836.3,836.0,835.8,835.8,835.5,835.5,835.3,835.15,835.15,834.45,834.4,834.15,834.1,832.8,832.6,832.05,831.35,831.0,830.55,830.1,829.75,821.45
HHOCVRP,A-n37-k5,669,695.6,3.9761,0.72,1297.25,981.1,809.15,758.2,755.65,755.15,751.75,750.3,747.7,747.0,745.55,742.65,741.8,738.05,736.9,736.35,734.85,733.35,732.0,730.15,728.9,728.2,728.2,728.1,727.35,727.3,726.95,726.35,726.35,724.7,724.7,723.6,722.8,722.6,722.25,720.55,720.55,718.45,718.35,717.05,717.05,716.85,716.85,716.2,715.7,714.65,714.45,714.0,713.35,712.95,712.05,712.05,712.05,712.05,711.95,710.6,710.6,710.6,709.8,709.35,709.35,708.65,708.5,708.5,707.95,707.95,707.95,707.5,707.25,707.25,707.25,707.25,707.25,707.05,707.05,706.25,706.15,705.9,705.4,704.9,704.9,704.2,704.2,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.75,703.45,703.2,703.2,702.95,702.95,702.95,702.85,695.6
HHOCVRP,A-n37-k6,949,977.35,2.9874,0.73,1494.85,1251.55,1164.6,1113.85,1111.65,1105.75,1094.75,1068.25,1061.4,1057.5,1056.25,1055.8,1048.45,1044.95,1044.45,1044.45,1044.3,1040.0,1039.5,1037.45,1036.75,1036.25,1034.3,1032.8,1032.8,1032.1,1031.6,1030.95,1030.95,1030.95,1030.9,1029.75,1029.75,1028.55,1028.55,1028.0,1028.0,1025.7,1025.35,1024.85,1022.85,1022.7,1021.9,1021.85,1021.7,1018.35,1018.35,1018.3,1016.8,1016.75,1015.35,1013.65,1010.65,1009.8,1008.75,1008.75,1008.75,1008.45,1004.4,1004.4,1004.25,1003.9,1003.0,1002.1,1002.1,1001.65,1000.95,1000.85,1000.2,998.75,998.75,996.85,996.65,996.6,996.45,996.4,993.7,993.05,992.9,992.8,992.8,992.45,991.55,990.4,990.0,989.7,989.25,989.05,989.05,988.95,988.55,988.45,987.5,987.5,986.95,986.95,986.4,985.25,985.25,977.35
HHOCVRP,A-n38-k5,730,741.9,1.6301,0.74,1243.0,995.2,899.8,857.15,815.7,809.8,806.65,800.75,798.4,796.0,794.45,791.3,789.05,788.2,786.8,786.35,784.95,784.95,783.85,783.3,782.85,781.1,779.55,779.55,777.5,776.75,775.65,774.65,773.55,773.55,771.3,770.05,770.05,769.55,768.9,768.9,767.95,766.85,766.85,766.1,766.0,765.9,765.9,764.85,764.75,763.0,762.85,761.0,760.8,760.8,760.45,760.45,760.35,760.2,760.2,759.8,759.45,759.3,758.45,757.3,757.15,756.75,756.7,756.5,755.75,755.75,755.75,755.2,755.2,755.2,755.2,754.65,754.55,754.5,754.5,754.1,754.1,753.6,753.0,753.0,753.0,752.8,752.7,752.7,752.7,752.7,750.95,750.95,750.75,750.45,750.05,749.45,749.4,749.4,748.75,748.45,748.45,748.0,747.7,741.9
HHOCVRP,A-n39-k5,822,855.3,4.0511,0.77,1506.35,1324.85,1129.45,967.4,965.6,952.4,946.7,939.25,938.8,934.85,927.75,926.4,924.0,923.7,919.4,915.85,915.0,912.35,910.45,909.65,909.65,908.7,907.3,906.2,905.45,904.4,904.15,903.75,903.15,902.8,902.8,899.7,898.6,897.05,896.65,896.05,895.4,894.9,894.9,894.9,894.75,893.8,892.3,890.25,889.45,889.1,889.05,888.9,887.95,887.95,886.95,886.6,885.8,885.8,885.8,885.3,884.95,883.6,883.25,883.05,882.35,882.25,881.35,881.35,880.6,880.3,879.7,879.05,879.05,878.4,878.4,877.05,876.55,876.55,876.55,875.4,875.0,874.9,874.15,874.15,873.85,873.85,873.85,873.7,873.35,873.0,872.55,872.25,871.55,870.15,869.7,869.7,869.7,869.7,868.9,868.9,868.9,868.9,868.55,855.3
HHOCVRP,A-n39-k6,831,857.65,3.207,0.77,1708.05,1378.7,1139.5,1082.15,988.4,939.75,933.8,929.45,927.75,926.3,924.7,921.35,919.0,915.55,914.5,914.05,905.75,903.8,901.7,901.25,900.45,898.15,897.25,897.2,895.25,895.25,893.1,891.3,891.3,887.7,887.7,886.45,885.25,882.55,880.8,880.4,880.4,880.3,880.3,878.95,878.35,878.35,876.75,876.75,876.4,876.4,876.4,876.25,876.25,876.25,876.0,876.0,876.0,874.05,873.05,872.95,872.95,872.8,872.25,872.0,872.0,871.95,871.25,870.65,870.65,870.3,870.3,869.4,867.8,866.85,866.85,866.85,866.85,866.85,866.85,866.45,866.45,866.45,866.45,866.1,866.1,866.1,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.75,865.35,864.75,864.75,864.75,864.35,864.1,863.95,863.55,863.4,857.65
