Optimizer,Instance,BKS,BS,Gap,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HHOCVRP,A-n32-k5,784,805.95,2.7997,0.38,1514.75,1305.65,1077.4,1028.65,907.15,895.6,893.25,891.95,885.45,877.6,871.3,869.9,867.65,865.75,865.4,855.8,854.25,848.35,844.8,844.25,844.15,842.85,842.3,841.45,841.35,840.85,840.45,839.7,838.05,834.55,834.15,834.1,832.65,832.55,832.55,832.3,832.1,831.9,831.9,830.15,830.05,829.0,828.75,828.75,828.2,828.2,828.0,827.75,827.75,827.7,827.45,827.05,827.05,826.8,826.8,826.65,826.65,826.2,826.2,825.95,825.7,825.5,825.5,825.5,825.5,825.35,825.2,825.0,824.75,824.75,824.75,824.75,824.75,824.55,824.35,824.35,824.35,824.1,824.1,824.1,824.1,824.1,824.1,823.95,823.95,823.95,823.9,823.75,823.75,823.75,823.75,823.75,823.75,823.75,823.55,823.55,823.3,823.3,823.3,805.95
HHOCVRP,A-n33-k5,661,683.8,3.4493,0.35,1202.25,967.0,854.1,848.9,756.2,749.15,745.5,745.1,743.2,738.65,736.55,735.75,734.0,731.25,729.95,728.0,726.05,725.25,725.25,723.3,723.3,723.2,722.05,719.7,718.65,718.35,718.2,717.05,715.35,714.1,713.2,713.0,713.0,711.35,710.35,709.8,709.7,708.35,708.15,706.9,704.5,704.1,704.1,703.5,703.5,703.4,703.4,701.35,701.15,701.15,700.2,699.75,699.75,699.0,697.95,697.85,697.75,697.75,697.55,697.55,697.55,696.9,696.9,696.45,696.45,696.45,696.3,696.3,695.95,695.95,695.95,695.95,695.95,695.85,694.25,693.95,693.95,693.8,693.7,693.7,693.65,693.65,693.45,693.3,693.3,693.3,693.3,692.55,692.55,692.55,692.55,692.55,692.55,692.4,692.35,692.05,691.8,691.8,691.7,683.8
HHOCVRP,A-n33-k6,742,756.9,2.0081,0.37,1323.65,964.5,959.1,893.0,854.1,823.75,819.0,813.15,799.55,799.45,794.3,793.75,790.55,789.8,786.45,785.7,784.55,784.55,784.55,783.65,783.4,783.2,782.7,782.7,782.25,781.5,780.95,780.9,779.85,779.85,779.8,779.8,779.7,776.75,776.75,776.25,776.25,773.55,773.55,773.55,772.45,772.3,771.35,770.05,769.9,769.45,768.85,768.8,768.8,768.25,766.85,766.85,766.85,766.85,766.85,766.85,766.8,766.8,765.8,765.1,765.1,765.0,764.5,764.15,764.15,764.15,764.15,764.0,763.7,763.7,763.7,763.65,763.65,763.65,763.5,763.35,763.35,763.25,763.25,762.9,762.9,762.9,762.9,762.85,762.4,762.4,762.4,762.4,762.35,761.9,761.9,761.9,761.9,761.9,761.9,761.9,761.9,761.9,761.8,756.9
HHOCVRP,A-n34-k5,778,796.4,2.365,0.39,1454.25,1170.6,1092.65,1090.2,1005.3,959.5,955.3,891.65,883.5,880.0,874.65,872.0,867.95,866.45,862.85,859.9,856.85,856.5,854.55,850.3,849.4,847.3,845.7,844.95,841.8,841.55,839.15,838.6,838.1,837.7,837.25,835.35,834.45,833.75,833.6,833.15,831.6,831.4,830.0,828.95,828.7,828.7,828.7,825.7,825.7,825.7,825.7,823.9,822.6,821.45,820.2,816.25,816.25,816.25,815.2,815.2,815.2,815.2,815.15,815.15,815.1,814.65,814.5,814.5,814.25,814.25,814.2,813.75,813.2,813.1,812.9,812.9,812.3,812.25,812.25,812.25,812.25,812.25,812.25,812.25,811.85,811.7,811.6,811.6,811.3,811.3,811.25,811.25,810.85,810.85,810.1,809.75,809.6,809.6,809.3,807.95,807.65,807.4,807.4,796.4
HHOCVRP,A-n36-k5,799,825.85,3.3605,0.44,1445.2,1259.0,1024.3,943.2,934.1,896.05,891.95,891.75,888.1,886.55,884.9,881.75,881.15,876.0,876.0,876.0,875.55,875.15,874.8,874.55,873.85,873.25,870.35,869.3,869.1,867.95,867.1,867.1,866.7,866.3,866.3,865.5,865.4,865.4,863.8,863.35,862.95,862.95,862.75,861.35,861.35,861.35,861.35,860.45,860.3,859.35,859.15,859.15,857.05,856.2,855.85,854.05,853.65,853.45,850.95,850.75,850.75,850.55,850.55,849.7,849.7,849.7,849.7,848.7,848.1,848.1,848.1,847.9,847.9,847.8,847.65,847.55,847.55,846.85,846.85,846.85,846.0,845.9,845.1,845.1,845.1,845.1,845.1,844.9,844.9,844.7,844.2,844.2,844.2,844.2,844.2,844.2,843.8,843.1,843.1,843.1,842.4,842.3,841.9,825.85
HHOCVRP,A-n37-k5,669,696.6,4.1256,0.45,1217.15,1120.1,1011.8,931.55,850.6,812.6,780.15,776.9,773.0,768.1,767.3,760.7,758.15,757.05,756.0,752.7,751.15,747.8,747.45,747.05,746.3,745.05,743.5,742.05,741.6,738.75,736.2,734.6,733.85,733.75,733.75,730.65,730.2,730.2,730.2,729.0,726.8,726.25,726.25,726.25,724.6,724.5,723.6,723.1,721.65,721.65,721.65,721.65,721.55,721.55,721.4,721.4,721.2,721.05,721.05,720.95,720.95,720.95,719.9,719.9,719.35,719.35,719.35,719.35,719.3,718.85,718.85,718.8,718.8,718.8,718.8,718.8,718.8,718.1,717.35,717.3,717.3,717.3,716.7,716.7,716.2,715.5,715.5,715.5,715.5,715.15,714.7,714.7,714.6,714.55,714.35,714.35,713.75,713.75,713.35,713.2,712.15,712.1,712.1,696.6
HHOCVRP,A-n37-k6,949,978.95,3.156,0.44,1653.2,1462.0,1326.75,1283.85,1210.55,1108.4,1099.2,1097.0,1087.65,1086.35,1078.4,1074.9,1070.5,1070.5,1069.8,1065.35,1063.7,1060.95,1060.0,1057.4,1051.05,1049.65,1049.15,1047.35,1046.9,1044.6,1044.6,1041.45,1041.45,1041.4,1040.95,1038.95,1036.9,1036.4,1034.8,1034.8,1033.3,1030.45,1030.1,1029.55,1029.5,1029.5,1028.05,1028.05,1026.55,1026.55,1025.25,1025.05,1023.85,1022.5,1021.9,1021.85,1019.85,1019.05,1018.7,1017.65,1016.25,1014.8,1014.65,1014.65,1013.85,1012.4,1012.35,1012.3,1011.85,1011.4,1007.85,1007.2,1007.1,1006.25,1005.75,1005.6,1005.4,1004.45,1004.35,1003.8,1003.2,1002.85,1002.75,1001.45,1001.45,1000.8,1000.6,1000.6,1000.5,1000.5,999.35,998.5,996.9,996.55,996.45,994.75,993.4,993.2,992.45,992.45,992.25,992.25,992.2,978.95
HHOCVRP,A-n38-k5,730,743.0,1.7808,0.46,1421.3,1181.55,1146.5,1092.05,1079.8,991.15,902.85,855.85,853.7,849.8,843.6,842.9,842.1,839.3,837.7,836.65,836.45,796.55,790.6,789.7,789.65,788.9,788.85,786.75,783.45,781.25,779.75,779.75,778.85,777.4,776.65,774.75,774.75,773.25,773.25,773.25,773.1,771.45,771.2,770.95,770.35,770.25,770.25,770.15,769.65,769.65,769.65,769.1,768.7,768.7,768.0,766.85,766.85,766.85,766.85,765.75,765.5,765.5,765.3,765.05,764.75,763.75,763.75,763.75,763.5,763.2,763.15,763.1,763.0,763.0,763.0,762.95,762.9,762.9,762.9,762.35,762.35,762.35,761.3,761.3,761.3,759.95,758.3,757.9,757.4,757.4,757.35,757.35,756.05,755.85,755.7,755.65,755.5,754.6,754.6,754.45,754.45,754.15,754.15,743.0
HHOCVRP,A-n39-k5,822,846.35,2.9623,0.48,1506.3,1255.3,1143.25,1137.95,1093.3,1083.0,1018.65,986.85,970.35,970.15,931.45,927.95,926.25,926.25,926.25,925.15,924.2,923.8,920.8,920.8,918.3,917.25,916.15,916.1,913.35,912.25,911.0,911.0,910.65,909.65,907.2,906.8,905.75,905.75,905.75,905.75,904.8,903.7,903.7,903.55,902.75,901.95,901.55,901.2,899.55,897.9,897.9,896.5,894.75,894.4,893.1,893.0,890.55,889.9,889.65,889.65,889.65,889.65,889.5,888.8,888.8,888.7,888.7,888.7,888.4,888.35,888.25,888.25,887.3,887.3,887.3,887.1,887.1,886.3,886.1,885.9,885.9,885.9,884.7,884.4,883.95,882.2,881.2,880.65,880.55,880.25,880.1,879.5,878.7,877.9,875.0,874.85,874.65,874.1,871.65,871.2,871.0,870.35,869.8,846.35
HHOCVRP,A-n39-k6,831,866.55,4.278,0.48,1577.4,1216.2,1160.45,1102.5,1052.0,996.0,989.9,943.9,943.9,935.35,934.7,934.1,933.45,931.0,928.5,927.5,926.55,924.45,919.4,916.25,908.2,906.8,906.35,905.1,904.95,902.2,900.55,900.55,898.9,898.9,898.9,898.4,897.95,896.9,895.0,895.0,893.4,892.85,892.85,892.85,892.65,892.1,891.6,891.25,891.25,890.05,890.05,890.05,889.7,886.25,885.9,885.9,885.2,884.4,884.2,883.9,883.7,883.65,883.55,883.55,883.55,883.55,883.55,881.0,881.0,881.0,880.9,880.6,880.6,880.6,880.45,880.45,880.45,880.45,879.95,879.95,879.95,879.7,879.7,879.7,879.55,879.55,879.0,879.0,879.0,878.75,878.5,878.1,878.1,878.1,878.1,878.1,878.1,876.95,876.55,875.95,875.8,875.1,875.1,866.55
