Optimizer,Instance,BKS,BS,Gap,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200,Iter201,Iter202,Iter203,Iter204,Iter205,Iter206,Iter207,Iter208,Iter209,Iter210,Iter211,Iter212,Iter213,Iter214,Iter215,Iter216,Iter217,Iter218,Iter219,Iter220,Iter221,Iter222,Iter223,Iter224,Iter225,Iter226,Iter227,Iter228,Iter229,Iter230,Iter231,Iter232,Iter233,Iter234,Iter235,Iter236,Iter237,Iter238,Iter239,Iter240,Iter241,Iter242,Iter243,Iter244,Iter245,Iter246,Iter247,Iter248,Iter249,Iter250,Iter251,Iter252,Iter253,Iter254,Iter255,Iter256,Iter257,Iter258,Iter259,Iter260,Iter261,Iter262,Iter263,Iter264,Iter265,Iter266,Iter267,Iter268,Iter269,Iter270,Iter271,Iter272,Iter273,Iter274,Iter275,Iter276,Iter277,Iter278,Iter279,Iter280,Iter281,Iter282,Iter283,Iter284,Iter285,Iter286,Iter287,Iter288,Iter289,Iter290,Iter291,Iter292,Iter293,Iter294,Iter295,Iter296,Iter297,Iter298,Iter299,Iter300
HHOCVRP,A-n32-k5,784,806.0,2.8061,1.52,1395.7,1193.5,1007.0,919.1,862.15,860.0,855.25,849.2,847.35,846.85,846.85,845.25,845.1,840.55,837.4,834.3,832.35,831.95,831.95,831.95,831.7,831.5,831.4,831.15,831.05,831.05,831.05,830.75,830.35,829.55,829.2,829.1,829.1,829.0,828.9,828.9,828.9,828.8,828.7,828.45,827.95,827.95,827.95,827.95,827.75,827.75,827.55,827.55,827.55,827.4,827.4,827.4,826.35,826.15,826.15,826.1,826.1,826.1,826.1,826.0,826.0,826.0,826.0,825.9,825.9,825.8,825.8,825.8,825.55,825.55,825.55,825.55,825.55,825.55,825.55,825.55,825.55,825.55,825.55,825.4,825.4,825.05,825.05,825.05,825.05,824.7,824.7,824.7,824.2,824.2,824.2,823.95,823.95,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.6,823.6,823.6,823.6,823.6,823.6,823.4,823.4,823.4,823.4,823.4,823.4,823.4,823.4,823.4,823.3,823.3,823.3,823.25,823.25,823.25,823.2,823.2,823.2,823.2,822.95,822.95,822.95,822.95,822.95,822.95,822.95,822.75,822.75,822.75,822.75,822.75,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.5,822.2,822.2,822.2,822.2,822.05,822.05,822.05,822.05,821.65,821.65,821.65,821.65,821.65,821.65,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.25,821.0,821.0,821.0,821.0,821.0,821.0,821.0,821.0,821.0,820.95,820.95,820.95,820.95,820.95,820.95,820.95,820.9,820.85,820.85,820.85,820.85,820.85,820.85,820.85,820.85,820.85,820.85,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.7,820.65,820.45,820.05,820.05,820.05,820.05,820.05,820.05,820.05,820.05,820.05,820.05,820.05,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,819.8,806.0
HHOCVRP,A-n33-k5,661,674.5,2.0424,1.48,1127.2,891.8,776.8,744.4,743.7,739.7,736.05,734.6,733.85,732.0,730.55,727.15,724.8,723.15,723.05,722.85,722.85,722.5,721.6,721.1,720.35,719.05,717.55,717.1,717.0,716.6,716.6,716.6,716.1,714.7,714.25,714.25,713.9,713.1,712.9,712.3,712.3,712.3,710.7,710.7,710.3,708.1,707.4,707.3,706.8,706.8,706.8,706.8,706.8,706.55,705.95,705.95,705.8,705.8,705.55,705.2,705.0,705.0,705.0,705.0,704.95,704.3,704.3,704.3,704.3,702.45,701.9,701.9,701.7,701.1,699.6,699.6,699.6,699.55,699.55,698.65,698.65,698.55,697.2,697.2,697.05,697.05,697.05,696.95,695.2,694.65,694.65,694.2,694.15,694.15,694.15,693.75,693.75,693.6,693.25,693.25,692.3,692.3,692.3,691.45,691.2,691.2,691.2,690.35,690.35,690.35,690.35,690.35,690.35,690.35,690.35,690.35,690.35,690.35,690.35,690.25,690.25,689.9,689.9,689.9,689.6,689.6,689.6,689.6,689.55,689.55,689.55,689.55,689.45,689.3,689.3,689.25,689.1,689.05,689.05,688.05,688.05,687.95,687.6,687.45,687.4,687.2,687.05,687.0,686.55,685.6,685.6,685.6,684.9,684.9,684.9,684.9,684.9,684.35,684.35,684.35,684.3,684.25,683.55,683.55,683.55,682.65,682.65,682.65,682.5,682.5,682.5,682.5,682.35,682.35,682.35,682.15,682.15,682.0,681.8,681.5,681.5,681.5,681.3,681.3,681.3,681.2,681.2,681.2,681.2,681.2,681.2,681.2,680.0,680.0,680.0,680.0,679.85,679.85,679.85,679.85,679.85,679.85,679.85,679.85,679.65,679.45,679.45,679.45,679.15,679.15,679.15,679.15,679.15,679.15,679.15,679.15,679.1,679.1,679.1,679.1,679.1,679.1,679.1,679.1,678.95,678.95,678.95,678.95,678.95,678.95,678.95,678.95,678.95,678.8,678.8,678.8,678.8,678.8,678.8,678.8,678.8,678.8,678.8,678.75,678.75,678.75,678.7,678.5,678.5,678.5,678.5,678.3,678.3,678.3,678.3,678.3,678.2,678.2,678.2,678.1,678.1,678.1,678.1,678.1,677.95,677.95,677.95,677.95,677.95,677.95,677.95,677.95,677.7,677.65,677.5,677.35,677.35,677.35,677.35,677.35,677.35,677.35,677.35,677.05,677.05,677.05,677.05,677.05,677.05,677.05,677.05,677.05,677.05,677.05,676.95,676.95,676.95,676.95,676.95,676.95,676.95,676.95,676.95,674.5
HHOCVRP,A-n33-k6,742,750.65,1.1658,1.59,1289.8,1022.55,903.65,871.3,832.7,821.75,817.65,810.3,808.35,803.1,801.4,799.7,797.5,793.75,791.9,790.7,788.5,787.95,786.75,783.45,780.9,779.5,778.5,777.85,777.85,776.7,775.75,775.75,774.4,774.4,774.1,773.95,773.6,773.2,773.2,773.2,772.65,772.55,770.8,770.25,770.15,769.3,769.3,768.85,768.85,767.95,767.95,767.8,767.8,767.2,766.2,766.2,766.2,766.1,765.25,765.25,765.25,765.25,765.05,763.4,763.4,762.85,762.85,762.05,762.05,762.05,762.05,762.05,762.0,761.7,761.65,761.65,761.65,761.55,761.5,761.5,761.5,761.5,761.5,761.5,761.05,761.05,760.95,760.55,760.5,760.5,760.5,760.2,760.2,760.15,760.15,760.15,760.0,760.0,760.0,759.7,759.2,759.2,758.8,758.8,758.2,757.4,757.4,757.4,757.4,757.4,757.4,757.35,757.1,757.1,757.1,757.0,756.6,756.35,756.35,756.3,756.25,756.2,755.75,755.75,755.75,755.75,755.7,755.6,755.6,755.6,755.6,755.6,755.6,755.6,755.2,755.2,754.8,754.7,754.7,754.7,754.7,754.7,754.7,754.6,754.6,754.55,754.55,754.55,754.55,754.55,754.55,754.55,754.55,754.5,754.5,754.5,754.5,754.5,754.5,753.85,753.85,753.85,753.85,753.85,753.75,753.75,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.7,753.6,753.6,753.6,753.6,753.6,753.6,753.6,753.55,753.55,753.5,753.5,753.45,753.45,753.45,753.4,753.4,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.35,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.3,753.25,753.2,753.2,753.2,753.2,753.2,753.2,753.2,753.2,753.2,753.2,753.2,753.2,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,750.65
HHOCVRP,A-n34-k5,778,790.2,1.5681,1.62,1249.45,1079.45,937.55,904.25,897.1,889.75,884.9,884.3,880.05,877.9,875.2,867.45,861.7,858.2,856.4,853.9,851.1,850.1,849.4,846.15,845.75,845.6,844.0,843.3,841.75,841.75,839.65,837.2,834.35,832.65,830.0,829.35,828.6,828.6,828.5,828.5,827.05,826.95,825.85,825.85,825.2,823.45,823.45,822.45,821.4,820.8,819.85,818.9,816.4,816.4,816.25,816.0,816.0,816.0,816.0,816.0,816.0,815.6,815.6,815.55,814.75,814.75,813.9,813.9,813.05,813.05,813.05,813.05,813.0,813.0,813.0,812.7,812.7,812.4,812.15,812.15,812.0,811.75,811.75,810.95,810.95,810.85,810.55,810.3,810.3,810.3,810.3,807.1,807.1,806.95,806.95,806.95,806.95,806.95,806.95,806.95,806.95,806.95,806.85,806.85,806.85,806.85,806.4,806.4,806.4,805.75,805.6,805.6,805.6,805.6,805.6,805.6,805.6,805.55,804.9,804.9,804.9,804.75,804.75,804.65,804.65,804.65,804.6,804.6,804.6,804.6,804.6,803.9,803.9,803.2,803.2,801.95,801.95,801.95,801.3,800.65,800.1,799.85,799.85,799.85,799.8,799.8,799.8,799.75,799.55,798.9,798.9,798.7,798.7,798.6,798.6,798.45,798.45,798.2,798.2,798.2,798.2,798.15,798.1,797.95,797.4,797.4,797.4,797.4,797.4,797.4,797.4,797.4,797.4,797.3,797.3,797.3,797.3,797.25,797.25,797.25,797.25,797.15,797.15,797.15,797.15,797.15,797.15,797.15,796.8,796.8,796.8,795.75,795.7,795.2,795.15,794.15,794.15,794.15,794.15,794.15,794.15,794.15,794.15,794.15,794.15,794.05,793.9,793.9,793.9,793.9,793.9,793.9,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.85,793.5,793.5,793.5,793.5,793.15,793.15,793.15,793.15,793.15,793.15,793.15,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,793.1,792.6,792.6,792.6,792.6,792.6,792.3,792.2,792.2,792.2,792.2,792.15,792.15,792.15,792.15,792.15,792.15,792.15,792.15,792.15,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,791.3,790.2
HHOCVRP,A-n36-k5,799,817.1,2.2653,1.8,1347.9,1149.2,987.15,934.65,891.45,883.95,883.5,882.3,880.0,874.4,874.4,873.25,872.75,870.95,870.95,870.45,869.6,868.75,867.9,866.2,865.5,865.5,864.9,864.65,862.1,862.1,861.9,861.9,861.15,860.35,858.7,858.7,857.8,857.6,857.5,857.5,857.1,856.8,855.4,855.4,855.1,854.85,852.95,852.75,852.75,852.75,852.45,852.45,852.45,852.45,852.15,851.1,850.9,850.7,850.3,849.7,849.0,848.8,848.35,847.65,846.7,846.7,845.25,844.9,844.8,844.8,844.8,844.45,844.45,844.45,844.45,844.15,843.85,843.7,843.7,843.55,843.35,843.35,843.35,843.3,843.3,843.1,842.7,842.7,841.7,841.65,841.05,841.05,840.8,840.8,840.3,840.3,840.3,840.3,840.3,839.2,839.2,839.0,839.0,838.9,838.9,837.5,837.4,837.4,837.4,836.8,836.8,836.8,836.8,836.45,835.85,835.85,835.85,835.55,835.15,834.15,834.15,833.65,833.55,833.55,833.4,833.4,832.7,832.7,832.6,831.95,831.95,831.65,831.3,831.3,831.3,830.9,830.85,830.85,830.45,830.45,830.45,830.45,830.2,830.1,830.1,829.8,829.2,829.2,829.2,829.2,828.75,828.75,828.75,828.75,828.75,828.75,828.55,828.55,828.55,828.45,828.4,828.4,828.4,828.2,828.1,828.1,828.1,828.1,827.85,827.5,827.5,827.5,827.5,827.3,827.1,826.95,826.9,826.7,826.7,826.7,826.7,826.3,826.3,826.3,826.1,826.1,826.1,826.0,825.8,825.7,825.35,825.35,825.35,825.35,825.35,825.35,825.35,825.35,824.85,824.85,824.75,824.75,824.55,824.55,824.5,824.5,824.5,824.3,824.1,824.1,823.95,823.95,823.95,823.6,823.5,823.5,823.35,823.35,823.25,823.15,823.15,823.15,823.05,822.85,822.85,822.85,822.75,822.75,822.75,822.75,822.75,822.35,822.3,822.3,822.3,822.3,821.6,821.6,821.6,821.6,821.6,821.6,821.3,821.1,821.1,821.1,820.8,820.4,820.4,820.4,820.3,820.3,820.3,820.3,820.3,820.3,820.3,820.15,820.15,820.15,819.85,819.85,819.85,819.85,819.85,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.65,819.35,819.35,819.35,819.35,819.35,819.35,819.25,819.15,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,818.95,818.95,818.95,818.95,818.95,817.1
HHOCVRP,A-n37-k5,669,694.05,3.7444,1.77,1126.5,947.1,869.0,859.8,809.65,800.55,764.4,763.45,760.0,755.9,755.9,753.9,749.15,746.5,745.25,741.65,738.2,738.05,737.15,737.15,736.1,735.85,735.45,734.65,732.6,732.15,732.1,731.7,731.7,731.7,731.15,730.9,730.25,729.55,728.0,727.2,727.2,725.95,725.95,725.7,725.3,725.15,724.5,724.5,724.15,724.15,724.15,723.7,722.1,722.1,722.1,721.9,721.85,721.35,720.25,718.75,717.75,717.75,717.05,717.05,717.05,716.7,716.7,716.7,716.7,716.6,716.6,716.6,716.15,716.15,716.15,716.1,716.0,716.0,716.0,715.15,714.7,714.7,714.7,714.7,714.3,714.3,714.3,714.3,714.3,713.1,713.1,713.1,713.1,713.05,712.6,712.6,712.6,711.75,711.75,711.75,711.75,711.75,711.75,711.75,711.75,711.75,710.95,710.95,710.95,710.95,710.95,710.85,710.75,710.75,710.75,710.75,710.75,710.75,710.75,710.65,710.65,710.65,710.25,710.25,710.25,710.25,710.25,710.25,710.15,710.15,710.15,710.15,710.15,710.15,710.15,709.5,708.4,708.4,708.4,707.95,707.95,707.95,707.95,707.95,707.95,707.65,707.65,707.2,707.2,707.2,707.2,706.7,706.7,706.7,706.6,706.6,706.5,706.5,706.5,705.35,705.35,704.9,704.7,704.7,704.7,704.45,704.45,703.85,703.85,703.85,703.6,703.6,702.7,702.55,701.75,701.75,701.75,701.75,701.75,701.75,701.75,701.75,701.55,701.55,701.0,700.9,700.9,700.9,700.7,700.7,700.7,700.7,700.7,700.45,700.4,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,700.05,699.9,699.9,699.9,699.9,699.9,699.9,699.9,699.9,699.9,699.9,699.65,699.0,698.75,698.75,698.75,698.75,698.75,698.75,698.75,698.75,698.75,698.75,698.75,698.75,698.6,698.55,698.55,698.3,698.3,698.3,698.3,698.3,698.3,698.3,698.3,698.3,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,698.05,697.95,697.95,697.95,697.95,697.95,697.95,697.95,697.95,697.95,697.95,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,697.5,694.05
HHOCVRP,A-n37-k6,949,968.0,2.0021,1.84,1459.75,1256.75,1179.65,1129.7,1118.85,1104.9,1075.9,1071.0,1063.9,1063.4,1060.0,1053.9,1053.45,1052.85,1049.1,1048.05,1048.05,1045.2,1044.25,1041.85,1041.6,1041.6,1039.85,1038.45,1036.6,1036.6,1036.4,1035.0,1035.0,1034.65,1034.45,1034.35,1033.2,1033.2,1033.2,1030.2,1030.2,1030.2,1029.15,1027.55,1027.2,1027.2,1025.9,1025.9,1025.55,1022.75,1022.65,1022.05,1021.05,1019.9,1019.5,1017.9,1015.35,1014.1,1013.75,1013.75,1013.75,1013.75,1013.75,1013.75,1013.75,1013.75,1013.45,1013.4,1013.4,1013.0,1012.8,1011.45,1011.45,1011.45,1009.2,1009.2,1009.15,1008.3,1007.95,1007.8,1007.0,1007.0,1007.0,1007.0,1006.8,1006.8,1006.8,1006.55,1006.3,1006.3,1004.95,1004.95,1004.95,1004.7,1004.7,1004.65,1004.2,1004.05,1003.75,1002.65,1002.5,1002.5,1002.35,1002.35,1002.35,1002.35,1001.95,1000.15,1000.1,999.1,998.75,998.4,997.05,997.05,996.75,996.75,996.5,996.15,996.15,996.15,995.5,995.15,995.15,995.15,995.15,994.15,994.0,993.75,993.75,992.9,990.0,989.95,989.5,989.5,989.5,989.5,989.5,989.4,988.45,988.45,988.45,987.85,987.85,987.85,987.85,986.85,986.4,986.4,986.4,986.4,985.75,985.1,985.1,984.25,984.25,983.95,983.95,983.5,981.15,980.2,980.2,980.0,979.9,979.2,979.2,979.2,979.15,979.15,978.35,978.35,978.35,978.35,978.35,978.35,978.35,977.75,977.75,977.55,977.55,977.55,977.55,977.4,977.4,977.25,977.25,977.05,977.0,976.9,976.9,976.9,976.75,976.75,976.5,976.5,976.3,976.3,976.25,976.25,976.25,976.25,976.25,974.8,974.75,974.75,974.75,974.65,974.55,974.2,974.2,974.2,974.15,974.15,974.15,974.15,974.15,974.15,974.15,974.15,974.15,974.15,974.15,974.15,974.1,973.8,973.7,972.45,972.45,972.45,972.35,972.35,972.15,972.15,972.15,972.15,972.05,972.05,972.05,972.05,971.9,971.9,971.7,971.7,971.7,971.65,971.65,971.65,971.25,971.25,971.25,971.25,971.25,971.25,971.25,971.25,971.1,971.1,971.1,971.1,971.1,971.0,971.0,971.0,971.0,971.0,971.0,971.0,969.85,969.85,969.85,969.85,969.85,969.75,969.75,969.75,969.7,969.7,969.65,969.65,969.6,969.1,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.05,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,968.85,968.0
HHOCVRP,A-n38-k5,730,736.85,0.9384,1.9,1383.05,1103.2,907.55,825.15,821.6,817.05,813.75,807.5,802.9,798.45,794.35,792.45,791.55,791.05,786.35,785.35,784.0,783.8,782.9,782.9,782.6,782.6,781.7,780.55,780.55,780.55,779.0,779.0,778.7,778.7,778.65,777.85,775.0,774.95,774.8,774.8,774.1,774.1,773.1,772.75,772.7,771.95,771.0,771.0,770.95,770.95,770.2,770.0,769.65,769.45,768.5,768.05,768.05,768.0,767.1,765.9,765.75,765.05,765.05,765.0,765.0,765.0,765.0,764.25,763.2,763.2,762.95,762.95,762.85,762.85,762.85,762.8,762.55,762.5,762.5,762.5,762.5,762.25,762.15,761.8,761.8,761.8,761.65,761.65,761.65,761.55,761.55,761.55,761.55,761.55,761.4,761.25,761.25,760.8,760.1,760.05,760.05,760.05,759.55,759.55,759.55,759.55,759.55,759.55,759.55,759.35,758.8,758.8,758.45,758.45,758.45,758.4,758.4,758.4,757.85,757.7,757.7,757.6,757.2,756.9,756.9,756.7,756.1,755.9,755.9,755.75,755.55,755.35,755.35,755.35,754.85,754.85,754.7,754.55,754.45,754.45,754.45,754.45,754.45,754.45,753.95,753.95,753.65,753.65,753.5,753.5,753.5,753.1,753.1,753.1,752.9,752.85,752.85,752.85,752.55,752.55,752.55,752.55,752.55,752.55,752.2,751.85,751.4,751.3,750.8,750.8,750.8,750.8,750.8,750.8,750.8,750.25,750.15,750.15,750.15,750.05,750.05,749.3,749.3,749.3,749.3,749.3,749.3,749.3,749.3,749.3,749.15,748.75,748.75,748.75,748.65,748.65,748.2,747.95,747.95,747.95,747.95,747.95,747.8,747.8,747.05,747.05,747.0,747.0,747.0,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.9,746.35,746.35,746.2,746.2,746.2,745.75,745.75,745.75,745.75,745.75,745.55,745.55,745.55,745.55,745.5,745.5,745.5,745.2,745.2,745.2,745.0,745.0,745.0,744.35,744.35,744.3,744.3,744.3,744.3,744.3,744.3,744.3,744.3,743.65,743.65,743.4,743.4,743.4,743.4,743.3,743.3,743.15,743.15,743.15,742.65,742.1,742.1,742.1,742.1,742.1,742.1,742.1,742.1,742.1,742.1,741.95,741.95,741.65,741.65,741.65,741.65,741.65,741.6,741.6,741.6,741.6,741.6,741.6,741.3,741.3,741.3,741.3,741.3,741.3,741.15,741.15,741.05,741.05,741.05,741.05,736.85
HHOCVRP,A-n39-k5,822,847.65,3.1204,1.94,1606.05,1237.65,1155.0,1050.55,978.1,975.05,936.8,933.4,927.75,916.55,915.15,914.95,914.95,913.1,912.65,910.15,910.15,909.2,908.3,908.05,907.1,906.25,904.9,904.9,902.35,902.3,902.3,901.5,901.0,899.7,899.45,898.55,898.5,897.9,897.55,896.4,894.85,894.6,894.6,894.5,894.05,894.05,893.9,893.5,893.15,892.9,891.95,891.35,891.35,890.3,887.65,887.2,886.6,884.15,884.1,882.95,882.15,882.15,882.05,882.05,882.05,882.0,881.3,881.3,880.95,880.3,880.3,880.2,879.6,879.05,879.05,878.85,878.0,878.0,878.0,877.85,877.85,877.75,877.75,877.6,877.45,877.45,877.45,877.45,877.45,876.8,876.3,876.3,876.25,876.25,876.15,875.5,875.35,875.35,875.05,875.05,874.5,874.5,874.5,874.45,874.45,874.05,874.05,874.05,874.05,874.05,874.05,874.05,874.05,873.7,873.6,873.55,873.55,873.55,873.55,873.55,873.55,872.25,872.25,872.25,872.25,872.25,872.25,872.25,871.95,871.95,871.9,871.9,871.9,871.9,871.6,871.6,871.35,871.35,871.25,870.85,870.85,870.85,870.65,870.2,869.55,869.1,869.1,869.1,869.1,869.1,869.1,869.1,869.0,869.0,869.0,869.0,868.9,868.9,868.9,868.15,867.9,867.9,867.9,867.9,867.75,867.75,867.1,867.1,867.1,866.7,866.35,866.3,866.3,866.3,866.3,866.15,866.0,866.0,865.9,865.4,865.4,865.4,865.4,865.3,865.3,865.3,864.65,863.95,863.45,863.45,863.45,863.45,862.85,862.7,862.7,862.7,862.55,862.55,861.55,861.55,861.55,861.55,861.55,861.55,861.55,861.55,861.2,861.2,861.2,861.05,860.4,860.4,860.4,860.4,860.4,860.4,860.4,860.15,860.15,859.6,859.6,859.6,859.6,859.6,859.6,858.8,858.8,858.8,858.55,858.55,858.4,858.15,858.0,858.0,858.0,857.35,857.35,857.35,857.35,856.9,856.9,856.9,856.9,856.9,856.9,856.9,856.5,856.5,856.1,856.1,856.1,856.1,856.1,855.95,855.95,855.8,855.8,855.8,855.8,855.8,855.65,855.65,855.65,855.65,855.5,855.5,855.35,855.3,855.3,855.3,855.3,855.25,855.25,855.25,855.25,855.25,854.6,854.4,854.4,854.4,854.4,854.4,854.25,854.25,854.25,854.25,854.25,854.25,853.85,853.7,853.7,853.7,853.7,852.8,852.8,852.8,852.8,852.8,852.55,852.55,852.55,852.55,852.55,847.65
HHOCVRP,A-n39-k6,831,847.15,1.9434,1.99,1417.85,1211.15,1104.75,990.05,987.4,944.5,941.95,934.2,925.95,922.55,921.15,917.15,914.05,913.2,912.9,906.75,904.4,903.65,903.65,903.65,903.65,902.15,902.15,902.15,900.15,900.15,900.0,899.95,898.85,898.85,897.25,895.1,895.1,892.9,892.9,892.9,892.4,891.6,891.15,891.0,889.55,889.55,889.05,888.6,888.1,888.1,888.1,888.1,888.05,887.05,887.05,886.85,886.85,886.75,886.75,886.75,884.7,884.1,883.45,883.15,883.15,883.15,882.3,882.0,881.7,881.55,881.55,881.55,881.15,881.15,881.15,881.15,881.15,880.55,880.55,880.5,880.5,880.5,880.15,879.4,879.4,879.0,879.0,877.95,877.95,875.95,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.9,875.45,875.45,875.45,875.45,875.45,874.75,874.2,874.05,874.05,874.05,873.1,873.1,873.1,873.1,873.1,873.1,873.1,872.45,872.0,871.65,871.65,871.65,871.25,871.25,870.85,870.85,870.8,870.8,870.8,870.8,870.8,870.4,870.4,870.4,870.4,870.05,870.05,870.05,869.85,869.85,869.85,868.35,867.95,867.95,867.3,866.65,866.6,865.25,865.25,864.6,864.6,864.45,864.45,864.2,864.2,864.2,863.95,863.95,863.95,863.65,863.25,863.25,863.0,863.0,863.0,862.9,862.35,862.2,862.2,861.95,861.95,861.95,861.95,861.95,861.95,861.9,861.4,861.4,860.8,860.8,860.75,860.75,860.15,860.15,860.15,860.15,860.15,860.15,860.15,860.15,860.15,859.9,859.9,859.9,859.85,859.85,859.85,859.55,859.55,859.55,859.1,859.1,859.1,859.1,858.7,858.7,858.7,858.7,858.7,858.7,858.7,858.7,858.7,858.7,858.7,858.3,858.3,858.3,858.3,858.3,858.3,858.15,857.5,857.1,856.25,856.05,855.55,855.55,855.55,855.45,855.45,855.45,855.45,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.15,855.05,855.05,855.05,854.65,854.4,854.4,854.15,854.15,854.15,854.1,854.1,854.1,854.1,854.0,854.0,853.6,853.6,853.6,853.6,853.6,853.55,853.15,853.05,852.5,852.0,852.0,851.6,850.9,850.9,850.9,850.9,850.25,850.25,850.25,850.25,850.25,850.25,850.25,850.25,850.15,850.15,850.15,850.1,850.1,850.05,850.05,850.05,849.8,849.8,849.8,849.8,849.8,849.8,847.15
